,ntacode,ntaname,count
3186,001414003,001414,0
3187,005611075,005611,0
3188,005612080,005612,0
3189,005612082,005612,0
3190,005612083,005612,0
3191,004540054,004540,0
3192,004540055,004540,0
3193,005612084,005612,1
3194,009226004,009226,0
3195,005612086,005612,0
3196,002408065,002408,0
3197,001410009,001410,0
3198,004103016,004103,0
3199,001320010,001320,0
3200,008521023,008521,0
3201,004555033,004555,1
3202,002531062,002531,0
3203,002592016,002592,0
3204,001408053,001408,0
3205,005606057,005606,1
3206,001430045,001430,0
3207,007102018,007102,1
3208,001113010,001113,0
3209,002530005,002530,0
3210,005604005,005604,0
3211,005679052,005679,0
3212,005650072,005650,0
3213,005650073,005650,0
3214,004406057,004406,0
3215,009107016,009107,1
3216,002543035,002543,0
3217,002553081,002553,0
3218,005657076,005657,0
3219,005660074,005660,0
3220,009220048,009220,0
3221,009220049,009220,0
3222,008412032,008412,5
3223,008412049,008412,5
3224,005611009,005611,0
3225,005611011,005611,0
3226,005611035,005611,0
3227,002526007,002526,0
3228,004520009,004520,0
3229,002501015,002501,0
3230,008525002,008525,0
3231,005620009,005620,0
3232,005620010,005620,1
3233,005620012,005620,0
3234,002102069,002102,0
3235,004550038,004550,0
3236,005623035,005623,1
3237,009241003,009241,0
3238,005623037,005623,0
3239,005611085,005611,0
3240,005611089,005611,0
3241,002584010,002584,0
3242,002584020,002584,0
3243,005604006,005604,0
3244,002579026,002579,0
3245,004517090,004517,0
3246,002521013,002521,0
3247,001108040,001108,0
3248,009220053,009220,2
3249,003107002,003107,3
3250,005670024,005670,0
3251,004406011,004406,0
3252,009220054,009220,0
3253,008412030,008412,10
3254,002436031,002436,0
3255,008412048,008412,10
3256,002516027,002516,0
3257,002516037,002516,0
3258,002516038,002516,0
3259,002528050,002528,0
3260,002436052,002436,0
3261,004202019,004202,1
3262,002436050,002436,0
3263,006104010,006104,0
3264,008412005,008412,20
3265,005603060,005603,0
3266,002527008,002527,0
3267,006409033,006409,0
3268,009133025,009133,0
3269,002508033,002508,0
3270,001309012,001309,0
3271,001338042,001338,0
3272,005601027,005601,0
3273,005601030,005601,0
3274,002614007,002614,0
3275,009202006,009202,0
3276,005601077,005601,0
3277,005601078,005601,0
3278,002432087,002432,0
3279,005601023,005601,0
3280,005649002,005649,0
3281,005604027,005604,0
3282,001354071,001354,0
3283,001354051,001354,0
3284,001107015,001107,0
3285,002530099,002530,0
3286,001404026,001404,0
3287,001354055,001354,0
3288,004206008,004206,0
3289,004545043,004545,0
3290,001106014,001106,0
3291,004308053,004308,0
3292,004527030,004527,0
3293,002435035,002435,0
3294,002538031,002538,0
3295,005667052,005667,0
3296,004305015,004305,0
3297,005616006,005616,0
3298,005657078,005657,0
3299,009133029,009133,2
3300,009201031,009201,0
3301,002432079,002432,0
3302,002565075,002565,0
3303,005606016,005606,1
3304,002436017,002436,0
3305,004540061,004540,0
3306,005609036,005609,0
3307,002559076,002559,0
3308,005609039,005609,0
3309,005609042,005609,0
3310,005615050,005615,0
3311,005602007,005602,0
3312,002432099,002432,0
3313,002432081,002432,0
3314,005626025,005626,0
3315,005626022,005626,0
3316,005626023,005626,0
3317,005626024,005626,0
3318,005626027,005626,0
3319,005626028,005626,0
3320,005626029,005626,0
3321,002432083,002432,0
3322,005626030,005626,0
3323,005623039,005623,0
3324,001411016,001411,0
3325,005607060,005607,0
3326,001352018,001352,0
3327,001352011,001352,0
3328,001352019,001352,0
3329,001352020,001352,0
3330,006316016,006316,0
3331,009133017,009133,5
3332,005607059,005607,0
3333,009226015,009226,0
3334,005607061,005607,1
3335,005657079,005657,0
3336,005649093,005649,0
3337,004211022,004211,0
3338,005649095,005649,0
3339,008510017,008510,28
3340,004211027,004211,0
3341,002555096,002555,0
3342,006519095,006519,0
3343,002565047,002565,0
3344,001321074,001321,0
3345,007309003,007309,1
3346,009223045,009223,0
3347,007402015,007402,0
3348,005610012,005610,0
3349,008108013,008108,4
3350,002402069,002402,0
3351,009266060,009266,0
3352,001307005,001307,0
3353,002406032,002406,0
3354,004556050,004556,0
3355,005613046,005613,0
3356,005613044,005613,0
3357,005601033,005601,0
3358,005601034,005601,0
3359,002441067,002441,0
3360,009241006,009241,1
3361,004574002,004574,1
3362,005637084,005637,3
3363,005663004,005663,11
3364,005647089,005647,0
3365,005647090,005647,0
3366,004520095,004520,0
3367,009265003,009265,0
3368,005616087,005616,0
3369,005616088,005616,0
3370,005621003,005621,0
3371,005621001,005621,2
3372,009265006,009265,2
3373,002434015,002434,0
3374,002434020,002434,0
3375,005621042,005621,0
3376,005626040,005626,0
3377,005204010,005204,0
3378,005305011,005305,0
3379,005305012,005305,0
3380,005305015,005305,0
3381,005305016,005305,0
3382,005305017,005305,0
3383,002445068,002445,0
3384,009111035,009111,0
3385,002107014,002107,0
3386,004523030,004523,0
3387,005307015,005307,2
3388,005107016,005107,0
3389,005107013,005107,0
3390,005107014,005107,0
3391,005107015,005107,0
3392,005615047,005615,1
3393,008506074,008506,1
3394,002564041,002564,0
3395,005615046,005615,0
3396,009133028,009133,6
3397,001310021,001310,0
3398,002617028,002617,0
3399,001335033,001335,0
3400,009103010,009103,0
3401,004203002,004203,2
3402,009211061,009211,0
3403,002511048,002511,0
3404,008412019,008412,5
3405,009103001,009103,9
3406,001413023,001413,0
3407,008412025,008412,10
3408,002434016,002434,0
3409,005626038,005626,0
3410,005626039,005626,0
3411,002436021,002436,0
3412,004540041,004540,0
3413,002423075,002423,0
3414,004540045,004540,0
3415,002423076,002423,0
3416,005626041,005626,0
3417,005626042,005626,1
3418,002545008,002545,0
3419,006408009,006408,2
3420,006408031,006408,0
3421,005107022,005107,0
3422,005107023,005107,0
3423,005107024,005107,0
3424,005305020,005305,0
3425,005305021,005305,0
3426,005305022,005305,1
3427,006201008,006201,0
3428,006201009,006201,1
3429,004102013,004102,0
3430,005607090,005607,0
3431,005607089,005607,0
3432,005601005,005601,0
3433,005601006,005601,0
3434,005601007,005601,1
3435,008401025,008401,2
3436,005601010,005601,0
3437,004555012,004555,0
3438,005601013,005601,0
3439,004517056,004517,0
3440,002437059,002437,0
3441,004205001,004205,0
3442,008418029,008418,7
3443,005102049,005102,0
3444,005636030,005636,0
3445,005636034,005636,0
3446,005636035,005636,0
3447,008418013,008418,1
3448,001405059,001405,0
3449,001353004,001353,0
3450,001353005,001353,0
3451,006404044,006404,0
3452,002552074,002552,0
3453,002545034,002545,0
3454,002545009,002545,0
3455,002545025,002545,0
3456,005621091,005621,0
3457,005667019,005667,0
3458,004530087,004530,0
3459,009111051,009111,3
3460,003212016,003212,0
3461,002102028,002102,0
3462,006514074,006514,0
3463,002536006,002536,0
3464,004538039,004538,0
3465,006201014,006201,0
3466,005305023,005305,0
3467,005401002,005401,0
3468,002555008,002555,0
3469,005401003,005401,0
3470,004207003,004207,0
3471,005204051,005204,0
3472,001318007,001318,0
3473,004102014,004102,0
3474,009230086,009230,0
3475,004555061,004555,0
3476,005204054,005204,0
3477,005107028,005107,0
3478,005201007,005201,0
3479,005604012,005604,0
3480,004545010,004545,0
3481,004545013,004545,0
3482,004545015,004545,0
3483,002539026,002539,0
3484,001340084,001340,1
3485,005610011,005610,0
3486,009115041,009115,2
3487,008108016,008108,8
3488,008307018,008307,1
3489,004520012,004520,0
3490,002460033,002460,0
3491,005631051,005631,0
3492,002103067,002103,0
3493,005636067,005636,0
3494,005636061,005636,0
3495,005636068,005636,0
3496,005636069,005636,0
3497,002431024,002431,0
3498,003203023,003203,0
3499,005628095,005628,0
3500,005106042,005106,0
3501,002432055,002432,0
3502,002434002,002434,0
3503,002434058,002434,0
3504,005621011,005621,0
3505,005626045,005626,1
3506,004519064,004519,1
3507,006512002,006512,3
3508,002407031,002407,1
3509,001404029,001404,0
3510,005201005,005201,0
3511,004612017,004612,0
3512,004594001,004594,0
3513,004595097,004595,0
3514,005201009,005201,0
3515,002540044,002540,0
3516,005621060,005621,0
3517,006408034,006408,1
3518,002436004,002436,0
3519,006408053,006408,0
3520,008505026,008505,0
3521,003210041,003210,0
3522,006408038,006408,0
3523,002635054,002635,0
3524,005610014,005610,0
3525,005607095,005607,0
3526,002635056,002635,0
3527,002423056,002423,0
3528,005650016,005650,0
3529,002615075,002615,0
3530,002570084,002570,0
3531,005650013,005650,1
3532,001428010,001428,0
3533,005308014,005308,0
3534,002607011,002607,0
3535,007106002,007106,0
3536,004534017,004534,0
3537,002420037,002420,0
3538,002434017,002434,0
3539,008411006,008411,9
3540,005626008,005626,0
3541,006201015,006201,0
3542,006201016,006201,0
3543,006201019,006201,0
3544,006201021,006201,0
3545,006201022,006201,0
3546,006201024,006201,0
3547,006201027,006201,0
3548,006201032,006201,0
3549,006201033,006201,0
3550,005626054,005626,1
3551,005626055,005626,0
3552,005626057,005626,0
3553,005615033,005615,0
3554,002635057,002635,0
3555,002103057,002103,0
3556,005611017,005611,0
3557,005611015,005611,1
3558,005611016,005611,1
3559,005604019,005604,0
3560,005604022,005604,0
3561,001107051,001107,0
3562,004552027,004552,1
3563,009102023,009102,4
3564,005652032,005652,0
3565,005658007,005658,0
3566,005610015,005610,0
3567,002625063,002625,0
3568,007305021,007305,0
3569,001202012,001202,0
3570,001335052,001335,0
3571,005304058,005304,1
3572,005305001,005305,0
3573,004111018,004111,0
3574,002546029,002546,0
3575,001321065,001321,0
3576,001321068,001321,0
3577,008307040,008307,5
3578,006208023,006208,1
3579,005106069,005106,0
3580,005106070,005106,0
3581,002519014,002519,0
3582,005107001,005107,2
3583,005107003,005107,1
3584,005107004,005107,0
3585,005107005,005107,0
3586,005107007,005107,0
3587,004207010,004207,0
3588,004207014,004207,0
3589,004207015,004207,1
3590,004207016,004207,0
3591,002435056,002435,0
3592,002435010,002435,0
3593,005613058,005613,0
3594,005613063,005613,0
3595,005613064,005613,0
3596,005613065,005613,0
3597,002435044,002435,3
3598,002435048,002435,0
3599,001407018,001407,0
3600,009259012,009259,0
3601,008401026,008401,9
3602,002529081,002529,0
3603,008412051,008412,3
3604,008502009,008502,2
3605,008502055,008502,2
3606,009242047,009242,0
3607,006313059,006313,0
3608,005612065,005612,0
3609,006408065,006408,1
3610,005650033,005650,2
3611,001401010,001401,2
3612,005636041,005636,0
3613,005644022,005644,2
3614,005644020,005644,4
3615,005644021,005644,1
3616,002597006,002597,0
3617,005107009,005107,0
3618,005657022,005657,0
3619,002559054,002559,0
3620,005305005,005305,0
3621,005305006,005305,0
3622,005305007,005305,0
3623,005305008,005305,0
3624,005305009,005305,0
3625,005502010,005502,0
3626,002566017,002566,0
3627,009226058,009226,0
3628,005613067,005613,0
3629,004612057,004612,0
3630,004612079,004612,0
3631,005606003,005606,0
3632,005606004,005606,0
3633,005606005,005606,0
3634,004637079,004637,5
3635,004523052,004523,0
3636,002552040,002552,0
3637,002529036,002529,0
3638,006501003,006501,1
3639,006302027,006302,0
3640,002587070,002587,0
3641,005611018,005611,0
3642,005611019,005611,0
3643,005611020,005611,0
3644,005611022,005611,0
3645,004625009,004625,0
3646,005611028,005611,1
3647,005611029,005611,0
3648,005611030,005611,0
3649,009228023,009228,2
3650,008418007,008418,2
3651,004514027,004514,0
3652,005650015,005650,0
3653,005655004,005655,0
3654,009101006,009101,0
3655,005655006,005655,0
3656,009240088,009240,0
3657,004519071,004519,0
3658,005657030,005657,0
3659,005657031,005657,0
3660,002566022,002566,0
3661,002566047,002566,0
3662,002566024,002566,0
3663,002566032,002566,0
3664,005204032,005204,0
3665,002566036,002566,0
3666,001318054,001318,0
3667,002566053,002566,0
3668,005204037,005204,0
3669,002566079,002566,0
3670,005204039,005204,0
3671,005204043,005204,0
3672,005612059,005612,0
3673,004586005,004586,0
3674,004575011,004575,0
3675,004575016,004575,0
3676,205318036,205318,0
3677,004575012,004575,0
3678,009108057,009108,0
3679,004207019,004207,0
3680,002412029,002412,0
3681,008413025,008413,1
3682,005611049,005611,0
3683,002102060,002102,0
3684,005611054,005611,0
3685,004304024,004304,0
3686,005660047,005660,0
3687,008212021,008212,1
3688,002104069,002104,0
3689,007101047,007101,2
3690,004517031,004517,0
3691,004517015,004517,0
3692,005644023,005644,2
3693,001335041,001335,0
3694,004517061,004517,0
3695,009205001,009205,0
3696,004519087,004519,0
3697,005117005,005117,0
3698,009249074,009249,2
3699,002403032,002403,0
3700,001318005,001318,0
3701,001318006,001318,0
3702,004545090,004545,0
3703,004545089,004545,0
3704,009251069,009251,0
3705,009252025,009252,0
3706,009242045,009242,0
3707,004207020,004207,0
3708,004207024,004207,0
3709,004207027,004207,0
3710,002461005,002461,1
3711,002412012,002412,0
3712,002517005,002517,0
3713,005679061,005679,0
3714,005679062,005679,0
3715,005680046,005680,0
3716,002460032,002460,0
3717,001419032,001419,0
3718,008533007,008533,0
3719,004550095,004550,0
3720,006408056,006408,0
3721,006408058,006408,0
3722,002555094,002555,0
3723,002565080,002565,0
3724,002555095,002555,0
3725,006104028,006104,0
3726,006104031,006104,0
3727,002529087,002529,0
3728,004520056,004520,0
3729,004103020,004103,0
3730,002438042,002438,0
3731,004550061,004550,0
3732,005628024,005628,1
3733,005628025,005628,0
3734,005647087,005647,0
3735,005628074,005628,0
3736,005628072,005628,0
3737,005628073,005628,0
3738,006303021,006303,0
3739,005625047,005625,1
3740,005117002,005117,2
3741,005117003,005117,2
3742,005117004,005117,2
3743,005621049,005621,0
3744,005621051,005621,0
3745,002460053,002460,0
3746,007305001,007305,1
3747,002460065,002460,0
3748,001106016,001106,0
3749,005502023,005502,0
3750,005502017,005502,0
3751,002531019,002531,0
3752,005602033,005602,0
3753,002531035,002531,0
3754,002531040,002531,0
3755,004575014,004575,2
3756,002531066,002531,0
3757,004562006,004562,0
3758,008519031,008519,1
3759,008302004,008302,0
3760,002594022,002594,0
3761,005611056,005611,0
3762,005611057,005611,0
3763,005611059,005611,0
3764,004556012,004556,2
3765,008530024,008530,4
3766,005611060,005611,0
3767,004507010,004507,0
3768,005611061,005611,0
3769,005611062,005611,0
3770,005611064,005611,0
3771,002205060,002205,0
3772,005628079,005628,0
3773,005628081,005628,0
3774,005628082,005628,0
3775,006302019,006302,1
3776,002430010,002430,0
3777,002530039,002530,0
3778,009113038,009113,9
3779,006319002,006319,1
3780,005621052,005621,0
3781,008505046,008505,0
3782,001211010,001211,0
3783,002435063,002435,0
3784,004513048,004513,0
3785,003103026,003103,0
3786,002435064,002435,0
3787,002460006,002460,0
3788,005602040,005602,0
3789,004575015,004575,0
3790,005623003,005623,0
3791,005623002,005623,0
3792,004208030,004208,0
3793,002545004,002545,0
3794,002545005,002545,0
3795,005111037,005111,0
3796,008309013,008309,8
3797,002545007,002545,0
3798,005611065,005611,0
3799,005601014,005601,1
3800,005601015,005601,0
3801,005667001,005667,0
3802,002513040,002513,0
3803,002205057,002205,0
3804,004503086,004503,1
3805,005667005,005667,0
3806,003209029,003209,0
3807,004503088,004503,0
3808,006406045,006406,0
3809,005667007,005667,2
3810,002426020,002426,0
3811,004517032,004517,0
3812,004517038,004517,0
3813,006319007,006319,2
3814,006319009,006319,1
3815,009220040,009220,0
3816,009220035,009220,0
3817,006217019,006217,0
3818,009205026,009205,0
3819,009226019,009226,1
3820,001347009,001347,0
3821,009114019,009114,0
3822,004594077,004594,0
3823,002540045,002540,0
3824,005306009,005306,0
3825,008517014,008517,1
3826,005106046,005106,5
3827,002539018,002539,0
3828,002428016,002428,0
3829,009266091,009266,0
3830,001318011,001318,0
3831,002519034,002519,0
3832,004504053,004504,0
3833,006212012,006212,0
3834,006218008,006218,0
3835,005620033,005620,1
3836,004622042,004622,0
3837,005602044,005602,0
3838,006201035,006201,1
3839,006201036,006201,1
3840,001210005,001210,0
3841,002412070,002412,0
3842,002554092,002554,0
3843,005647038,005647,1
3844,005647039,005647,0
3845,005647042,005647,0
3846,005647044,005647,1
3847,005628059,005628,0
3848,005628061,005628,1
3849,005628062,005628,3
3850,005650012,005650,3
3851,005654007,005654,0
3852,005654013,005654,2
3853,005654019,005654,0
3854,002599033,002599,0
3855,005634059,005634,8
3856,004614024,004614,0
3857,005638004,005638,1
3858,008520058,008520,0
3859,208125066,208125,0
3860,001348029,001348,0
3861,002434059,002434,0
3862,005205013,005205,0
3863,002434063,002434,0
3864,002435001,002435,0
3865,002435003,002435,0
3866,001318077,001318,0
3867,005625046,005625,1
3868,005625048,005625,0
3869,005625055,005625,2
3870,002435006,002435,0
3871,009203083,009203,0
3872,002528065,002528,0
3873,002434011,002434,0
3874,002434014,002434,0
3875,006201037,006201,0
3876,006201038,006201,0
3877,006201040,006201,1
3878,006201026,006201,0
3879,006201048,006201,0
3880,002434018,002434,0
3881,002403043,002403,0
3882,002531077,002531,0
3883,002531093,002531,0
3884,002531094,002531,0
3885,002591010,002591,0
3886,004513093,004513,0
3887,005657012,005657,0
3888,002460052,002460,0
3889,004211061,004211,0
3890,002406040,002406,0
3891,002460085,002460,0
3892,002460089,002460,0
3893,004404045,004404,0
3894,005630057,005630,0
3895,005630058,005630,0
